,definitive,month,n_obs,ssn,std,std_error,year,year_fraction
1898-08-01,True,8,31.0,41.2,5.8,1.0417107517552944,1898,1898.6229999999998
1898-09-01,True,9,30.0,37.9,5.5,1.0041580220928046,1898,1898.707
1898-10-01,True,10,31.0,36.4,5.4,0.9698686309445846,1898,1898.79
1898-11-01,True,11,30.0,35.2,5.3,0.9676431849257934,1898,1898.874
1898-12-01,True,12,31.0,33.8,5.2,0.9339475705392296,1898,1898.9579999999999
1899-01-01,True,1,31.0,34.0,5.3,0.951908100741907,1899,1899.0420000000001
1899-02-01,True,2,28.0,32.3,5.1,0.9638094061735293,1899,1899.1229999999998
1899-03-01,True,3,31.0,28.5,4.8,0.8621054497285195,1899,1899.204
1899-04-01,True,4,30.0,25.2,4.6,0.8398412548412546,1899,1899.2879999999998
1899-05-01,True,5,31.0,22.1,4.3,0.7723027987151321,1899,1899.371
1899-06-01,True,6,30.0,20.3,4.2,0.7668115805072326,1899,1899.455
1899-07-01,True,7,31.0,19.5,4.1,0.736381738309777,1899,1899.5379999999998
1899-08-01,True,8,31.0,19.1,4.1,0.736381738309777,1899,1899.6229999999998
1899-09-01,True,9,30.0,18.8,4.0,0.7302967433402214,1899,1899.707
1899-10-01,True,10,31.0,18.2,4.0,0.7184212081070996,1899,1899.79
1899-11-01,True,11,30.0,18.9,4.0,0.7302967433402214,1899,1899.874
1899-12-01,True,12,31.0,18.8,4.0,0.7184212081070996,1899,1899.9579999999999
1900-01-01,True,1,31.0,17.9,4.0,0.7184212081070996,1900,1900.0420000000001
1900-02-01,True,2,28.0,17.6,3.9,0.737030722367993,1900,1900.1229999999998
1900-03-01,True,3,31.0,17.7,3.9,0.7004606779044221,1900,1900.204
1900-04-01,True,4,30.0,17.7,3.9,0.7120393247567159,1900,1900.2879999999998
1900-05-01,True,5,31.0,17.5,3.9,0.7004606779044221,1900,1900.371
1900-06-01,True,6,30.0,16.5,3.8,0.6937819061732103,1900,1900.455
1900-07-01,True,7,31.0,15.2,3.7,0.6645396174990672,1900,1900.5379999999998
1900-08-01,True,8,31.0,13.7,3.6,0.6465790872963897,1900,1900.6229999999998
1900-09-01,True,9,30.0,12.7,3.5,0.6390096504226938,1900,1900.707
1900-10-01,True,10,31.0,11.3,3.4,0.6106580268910347,1900,1900.79
1900-11-01,True,11,30.0,9.8,3.2,0.5842373946721772,1900,1900.874
1900-12-01,True,12,31.0,9.0,3.1,0.5567764362830022,1900,1900.9579999999999
1901-01-01,True,1,31.0,8.1,3.0,0.5388159060803247,1901,1901.0420000000001
1901-02-01,True,2,28.0,7.3,2.9,0.5480484858633794,1901,1901.1229999999998
1901-03-01,True,3,31.0,6.5,2.8,0.5028948456749698,1901,1901.204
1901-04-01,True,4,30.0,5.4,2.7,0.49295030175464954,1901,1901.2879999999998
1901-05-01,True,5,31.0,4.7,2.6,0.4669737852696148,1901,1901.371
1901-06-01,True,6,30.0,4.6,2.6,0.474692883171144,1901,1901.455
1901-07-01,True,7,31.0,5.0,2.7,0.4849343154722923,1901,1901.5379999999998
1901-08-01,True,8,31.0,5.2,2.7,0.4849343154722923,1901,1901.6229999999998
1901-09-01,True,9,30.0,5.5,2.7,0.49295030175464954,1901,1901.707
1901-10-01,True,10,31.0,6.1,2.8,0.5028948456749698,1901,1901.79
1901-11-01,True,11,30.0,5.6,2.7,0.49295030175464954,1901,1901.874
1901-12-01,True,12,31.0,4.8,2.6,0.4669737852696148,1901,1901.9579999999999
1902-01-01,True,1,31.0,4.5,2.6,0.4669737852696148,1902,1902.0420000000001
1902-02-01,True,2,28.0,4.6,2.6,0.49135381491199537,1902,1902.1229999999998
1902-03-01,True,3,31.0,5.2,2.7,0.4849343154722923,1902,1902.204
1902-04-01,True,4,30.0,6.5,2.8,0.511207720338155,1902,1902.2879999999998
1902-05-01,True,5,31.0,7.8,3.0,0.5388159060803247,1902,1902.371
1902-06-01,True,6,30.0,8.4,3.1,0.5659799760886717,1902,1902.455
1902-07-01,True,7,31.0,8.6,3.1,0.5567764362830022,1902,1902.5379999999998
1902-08-01,True,8,31.0,10.0,3.2,0.5747369664856797,1902,1902.6229999999998
1902-09-01,True,9,30.0,11.3,3.4,0.6207522318391883,1902,1902.707
1902-10-01,True,10,31.0,13.1,3.6,0.6465790872963897,1902,1902.79
1902-11-01,True,11,30.0,15.8,3.8,0.6937819061732103,1902,1902.874
1902-12-01,True,12,31.0,17.6,4.0,0.7184212081070996,1902,1902.9579999999999
1903-01-01,True,1,31.0,20.5,4.2,0.7543422685124547,1903,1903.0420000000001
1903-02-01,True,2,28.0,24.2,4.5,0.8504200642707612,1903,1903.1229999999998
1903-03-01,True,3,31.0,26.3,4.7,0.8441449195258421,1903,1903.204
1903-04-01,True,4,30.0,28.1,4.8,0.8763560920082657,1903,1903.2879999999998
1903-05-01,True,5,31.0,32.1,5.1,0.915987040336552,1903,1903.371
1903-06-01,True,6,30.0,37.6,5.5,1.0041580220928046,1903,1903.455
1903-07-01,True,7,31.0,42.3,5.8,1.0417107517552944,1903,1903.5379999999998
1903-08-01,True,8,31.0,44.4,6.0,1.0776318121606494,1903,1903.6229999999998
1903-09-01,True,9,30.0,46.6,6.1,1.1137025335938378,1903,1903.707
1903-10-01,True,10,31.0,49.4,6.3,1.131513402768682,1903,1903.79
1903-11-01,True,11,30.0,52.3,6.5,1.18673220792786,1903,1903.874
1903-12-01,True,12,31.0,55.8,6.7,1.203355523579392,1903,1903.9579999999999
1904-01-01,True,1,31.0,59.1,6.9,1.239276583984747,1904,1904.0420000000001
1904-02-01,True,2,29.0,62.7,7.1,1.3184369010570682,1904,1904.124
1904-03-01,True,3,31.0,66.1,7.3,1.311118704795457,1904,1904.2060000000001
1904-04-01,True,4,30.0,68.5,7.4,1.3510489751794097,1904,1904.29
1904-05-01,True,5,31.0,69.1,7.4,1.3290792349981344,1904,1904.3729999999998
1904-06-01,True,6,30.0,69.3,7.4,1.3510489751794097,1904,1904.4560000000001
1904-07-01,True,7,31.0,71.5,7.5,1.347039765200812,1904,1904.54
1904-08-01,True,8,31.0,77.4,7.9,1.418881886011522,1904,1904.624
1904-09-01,True,9,30.0,83.0,8.1,1.4788509052639485,1904,1904.7079999999999
1904-10-01,True,10,31.0,84.1,8.2,1.472763476619554,1904,1904.7910000000002
1904-11-01,True,11,30.0,84.4,8.2,1.4971083238474538,1904,1904.874
1904-12-01,True,12,31.0,85.5,8.3,1.4907240068222318,1904,1904.9579999999999
1905-01-01,True,1,31.0,87.6,8.4,1.5086845370249093,1905,1905.0420000000001
1905-02-01,True,2,28.0,89.1,8.4,1.5874507866387544,1905,1905.1229999999998
1905-03-01,True,3,31.0,90.9,8.5,1.5266450672275869,1905,1905.204
1905-04-01,True,4,30.0,94.4,8.7,1.5883954167649816,1905,1905.2879999999998
1905-05-01,True,5,31.0,100.9,9.0,1.6164477182409742,1905,1905.371
1905-06-01,True,6,30.0,105.7,9.2,1.6796825096825092,1905,1905.455
1905-07-01,True,7,31.0,105.1,9.1,1.6344082484436517,1905,1905.5379999999998
1905-08-01,True,8,31.0,100.7,9.0,1.6164477182409742,1905,1905.6229999999998
1905-09-01,True,9,30.0,97.5,8.8,1.6066528353484875,1905,1905.707
1905-10-01,True,10,31.0,99.1,8.9,1.5984871880382967,1905,1905.79
1905-11-01,True,11,30.0,100.9,9.0,1.6431676725154982,1905,1905.874
1905-12-01,True,12,31.0,102.6,9.0,1.6164477182409742,1905,1905.9579999999999
1906-01-01,True,1,31.0,105.7,9.2,1.652368778646329,1906,1906.0420000000001
1906-02-01,True,2,28.0,107.1,9.2,1.7386365758424451,1906,1906.1229999999998
1906-03-01,True,3,31.0,106.4,9.2,1.652368778646329,1906,1906.204
1906-04-01,True,4,30.0,102.2,9.0,1.6431676725154982,1906,1906.2879999999998
1906-05-01,True,5,31.0,93.2,8.6,1.5446055974302642,1906,1906.371
1906-06-01,True,6,30.0,89.1,8.4,1.5336231610144653,1906,1906.455
1906-07-01,True,7,31.0,91.9,8.6,1.5446055974302642,1906,1906.5379999999998
1906-08-01,True,8,31.0,99.4,8.9,1.5984871880382967,1906,1906.6229999999998
1906-09-01,True,9,30.0,104.5,9.1,1.6614250910990038,1906,1906.707
1906-10-01,True,10,31.0,104.0,9.1,1.6344082484436517,1906,1906.79
1906-11-01,True,11,30.0,102.8,9.1,1.6614250910990038,1906,1906.874
1906-12-01,True,12,31.0,100.2,8.9,1.5984871880382967,1906,1906.9579999999999
1907-01-01,True,1,31.0,94.9,8.7,1.5625661276329417,1907,1907.0420000000001
1907-02-01,True,2,28.0,91.6,8.5,1.6063490102892157,1907,1907.1229999999998
1907-03-01,True,3,31.0,94.0,8.7,1.5625661276329417,1907,1907.204
1907-04-01,True,4,30.0,99.4,8.9,1.6249102539319928,1907,1907.2879999999998
1907-05-01,True,5,31.0,104.2,9.1,1.6344082484436517,1907,1907.371
1907-06-01,True,6,30.0,104.6,9.1,1.6614250910990038,1907,1907.455
1907-07-01,True,7,31.0,100.8,9.0,1.6164477182409742,1907,1907.5379999999998
1907-08-01,True,8,31.0,93.1,8.6,1.5446055974302642,1907,1907.6229999999998
1907-09-01,True,9,30.0,85.7,8.2,1.4971083238474538,1907,1907.707
1907-10-01,True,10,31.0,83.8,8.2,1.472763476619554,1907,1907.79
1907-11-01,True,11,30.0,84.0,8.2,1.4971083238474538,1907,1907.874
1907-12-01,True,12,31.0,84.4,8.2,1.472763476619554,1907,1907.9579999999999
1908-01-01,True,1,31.0,84.3,8.2,1.472763476619554,1908,1908.0420000000001
1908-02-01,True,2,29.0,86.1,8.3,1.5412713068695307,1908,1908.124
1908-03-01,True,3,31.0,88.7,8.4,1.5086845370249093,1908,1908.2060000000001
1908-04-01,True,4,30.0,86.6,8.3,1.5153657424309597,1908,1908.29
1908-05-01,True,5,31.0,83.1,8.1,1.4548029464168768,1908,1908.3729999999998
1908-06-01,True,6,30.0,81.5,8.1,1.4788509052639485,1908,1908.4560000000001
1908-07-01,True,7,31.0,82.2,8.1,1.4548029464168768,1908,1908.54
1908-08-01,True,8,31.0,84.3,8.2,1.472763476619554,1908,1908.624
1908-09-01,True,9,30.0,87.8,8.4,1.5336231610144653,1908,1908.7079999999999
1908-10-01,True,10,31.0,88.6,8.4,1.5086845370249093,1908,1908.7910000000002
1908-11-01,True,11,30.0,86.5,8.3,1.5153657424309597,1908,1908.874
1908-12-01,True,12,31.0,84.4,8.2,1.472763476619554,1908,1908.9579999999999
1909-01-01,True,1,31.0,82.4,8.1,1.4548029464168768,1909,1909.0420000000001
1909-02-01,True,2,28.0,77.4,7.9,1.4929596683864474,1909,1909.1229999999998
1909-03-01,True,3,31.0,69.4,7.4,1.3290792349981344,1909,1909.204
1909-04-01,True,4,30.0,67.9,7.4,1.3510489751794097,1909,1909.2879999999998
1909-05-01,True,5,31.0,70.4,7.5,1.347039765200812,1909,1909.371
1909-06-01,True,6,30.0,72.1,7.6,1.3875638123464207,1909,1909.455
1909-07-01,True,7,31.0,71.0,7.5,1.347039765200812,1909,1909.5379999999998
1909-08-01,True,8,31.0,67.9,7.4,1.3290792349981344,1909,1909.6229999999998
1909-09-01,True,9,30.0,63.7,7.1,1.296276719428893,1909,1909.707
1909-10-01,True,10,31.0,58.9,6.9,1.239276583984747,1909,1909.79
1909-11-01,True,11,30.0,56.3,6.7,1.223247045094871,1909,1909.874
1909-12-01,True,12,31.0,54.6,6.6,1.1853949933767143,1909,1909.9579999999999
1910-01-01,True,1,31.0,52.4,6.5,1.167434463174037,1910,1910.0420000000001
1910-02-01,True,2,28.0,50.1,6.3,1.1905880899790657,1910,1910.1229999999998
1910-03-01,True,3,31.0,48.4,6.2,1.1135528725660044,1910,1910.204
1910-04-01,True,4,30.0,46.2,6.1,1.1137025335938378,1910,1910.2879999999998
1910-05-01,True,5,31.0,41.2,5.8,1.0417107517552944,1910,1910.371
1910-06-01,True,6,30.0,34.4,5.3,0.9676431849257934,1910,1910.455
1910-07-01,True,7,31.0,29.4,4.9,0.8800659799311972,1910,1910.5379999999998
1910-08-01,True,8,31.0,26.2,4.7,0.8441449195258421,1910,1910.6229999999998
1910-09-01,True,9,30.0,23.7,4.5,0.8215838362577491,1910,1910.707
1910-10-01,True,10,31.0,23.3,4.4,0.7902633289178097,1910,1910.79
1910-11-01,True,11,30.0,23.0,4.4,0.8033264176742437,1910,1910.874
1910-12-01,True,12,31.0,21.4,4.3,0.7723027987151321,1910,1910.9579999999999
1911-01-01,True,1,31.0,20.0,4.2,0.7543422685124547,1911,1911.0420000000001
1911-02-01,True,2,28.0,18.7,4.1,0.7748271696689157,1911,1911.1229999999998
1911-03-01,True,3,31.0,16.6,3.9,0.7004606779044221,1911,1911.204
1911-04-01,True,4,30.0,12.6,3.5,0.6390096504226938,1911,1911.2879999999998
1911-05-01,True,5,31.0,10.1,3.2,0.5747369664856797,1911,1911.371
1911-06-01,True,6,30.0,9.8,3.1,0.5659799760886717,1911,1911.455
1911-07-01,True,7,31.0,9.3,3.1,0.5567764362830022,1911,1911.5379999999998
1911-08-01,True,8,31.0,8.5,3.0,0.5388159060803247,1911,1911.6229999999998
1911-09-01,True,9,30.0,7.7,2.9,0.5294651389216606,1911,1911.707
1911-10-01,True,10,31.0,6.6,2.8,0.5028948456749698,1911,1911.79
1911-11-01,True,11,30.0,5.5,2.6,0.474692883171144,1911,1911.874
1911-12-01,True,12,31.0,5.3,2.6,0.4669737852696148,1911,1911.9579999999999
1912-01-01,True,1,31.0,5.4,2.6,0.4669737852696148,1912,1912.0420000000001
1912-02-01,True,2,29.0,5.1,2.6,0.48280787926033486,1912,1912.124
1912-03-01,True,3,31.0,5.2,2.6,0.4669737852696148,1912,1912.2060000000001
1912-04-01,True,4,30.0,5.7,2.7,0.49295030175464954,1912,1912.29
1912-05-01,True,5,31.0,5.6,2.7,0.4849343154722923,1912,1912.3729999999998
1912-06-01,True,6,30.0,5.7,2.7,0.49295030175464954,1912,1912.4560000000001
1912-07-01,True,7,31.0,6.1,2.8,0.5028948456749698,1912,1912.54
1912-08-01,True,8,31.0,6.5,2.8,0.5028948456749698,1912,1912.624
1912-09-01,True,9,30.0,6.4,2.8,0.511207720338155,1912,1912.7079999999999
1912-10-01,True,10,31.0,5.8,2.7,0.4849343154722923,1912,1912.7910000000002
1912-11-01,True,11,30.0,5.2,2.7,0.49295030175464954,1912,1912.874
1912-12-01,True,12,31.0,4.7,2.6,0.4669737852696148,1912,1912.9579999999999
1913-01-01,True,1,31.0,4.3,2.6,0.4669737852696148,1913,1913.0420000000001
1913-02-01,True,2,28.0,4.2,2.6,0.49135381491199537,1913,1913.1229999999998
1913-03-01,True,3,31.0,3.6,2.5,0.4490132550669373,1913,1913.204
1913-04-01,True,4,30.0,2.9,2.4,0.43817804600413285,1913,1913.2879999999998
1913-05-01,True,5,31.0,2.8,2.4,0.4310527248642598,1913,1913.371
1913-06-01,True,6,30.0,2.6,2.3,0.4199206274206273,1913,1913.455
1913-07-01,True,7,31.0,2.5,2.3,0.41309219466158226,1913,1913.5379999999998
1913-08-01,True,8,31.0,2.5,2.3,0.41309219466158226,1913,1913.6229999999998
1913-09-01,True,9,30.0,2.6,2.3,0.4199206274206273,1913,1913.707
1913-10-01,True,10,31.0,4.0,2.5,0.4490132550669373,1913,1913.79
1913-11-01,True,11,30.0,5.5,2.7,0.49295030175464954,1913,1913.874
1913-12-01,True,12,31.0,6.6,2.8,0.5028948456749698,1913,1913.9579999999999
1914-01-01,True,1,31.0,7.7,3.0,0.5388159060803247,1914,1914.0420000000001
1914-02-01,True,2,28.0,8.5,3.0,0.5669467095138409,1914,1914.1229999999998
1914-03-01,True,3,31.0,9.8,3.2,0.5747369664856797,1914,1914.204
1914-04-01,True,4,30.0,10.9,3.3,0.6024948132556827,1914,1914.2879999999998
1914-05-01,True,5,31.0,12.4,3.4,0.6106580268910347,1914,1914.371
1914-06-01,True,6,30.0,14.8,3.7,0.6755244875897048,1914,1914.455
1914-07-01,True,7,31.0,17.5,3.9,0.7004606779044221,1914,1914.5379999999998
1914-08-01,True,8,31.0,21.6,4.3,0.7723027987151321,1914,1914.6229999999998
1914-09-01,True,9,30.0,26.8,4.7,0.8580986734247603,1914,1914.707
1914-10-01,True,10,31.0,31.0,5.1,0.915987040336552,1914,1914.79
1914-11-01,True,11,30.0,34.6,5.3,0.9676431849257934,1914,1914.874
1914-12-01,True,12,31.0,40.5,5.7,1.023750221552617,1914,1914.9579999999999
1915-01-01,True,1,31.0,49.1,6.3,1.131513402768682,1915,1915.0420000000001
1915-02-01,True,2,28.0,58.0,6.8,1.2850792082313724,1915,1915.1229999999998
1915-03-01,True,3,31.0,64.8,7.2,1.2931581745927794,1915,1915.204
1915-04-01,True,4,30.0,70.5,7.5,1.3693063937629153,1915,1915.2879999999998
1915-05-01,True,5,31.0,75.5,7.7,1.382960825606167,1915,1915.371
1915-06-01,True,6,30.0,78.1,7.9,1.4423360680969375,1915,1915.455
1915-07-01,True,7,31.0,80.5,8.0,1.4368424162141993,1915,1915.5379999999998
1915-08-01,True,8,31.0,83.0,8.1,1.4548029464168768,1915,1915.6229999999998
1915-09-01,True,9,30.0,85.8,8.3,1.5153657424309597,1915,1915.707
1915-10-01,True,10,31.0,89.9,8.5,1.5266450672275869,1915,1915.79
1915-11-01,True,11,30.0,94.9,8.7,1.5883954167649816,1915,1915.874
1915-12-01,True,12,31.0,97.7,8.8,1.5805266578356194,1915,1915.9579999999999
1916-01-01,True,1,31.0,96.4,8.8,1.5805266578356194,1916,1916.0420000000001
1916-02-01,True,2,29.0,92.7,8.6,1.5969799083226461,1916,1916.124
1916-03-01,True,3,31.0,90.0,8.5,1.5266450672275869,1916,1916.2060000000001
1916-04-01,True,4,30.0,89.5,8.4,1.5336231610144653,1916,1916.29
1916-05-01,True,5,31.0,91.0,8.5,1.5266450672275869,1916,1916.3729999999998
1916-06-01,True,6,30.0,93.9,8.6,1.570137998181476,1916,1916.4560000000001
1916-07-01,True,7,31.0,97.2,8.8,1.5805266578356194,1916,1916.54
1916-08-01,True,8,31.0,100.4,8.9,1.5984871880382967,1916,1916.624
1916-09-01,True,9,30.0,103.4,9.1,1.6614250910990038,1916,1916.7079999999999
1916-10-01,True,10,31.0,105.6,9.2,1.652368778646329,1916,1916.7910000000002
1916-11-01,True,11,30.0,108.5,9.3,1.697939928266015,1916,1916.874
1916-12-01,True,12,31.0,114.6,9.6,1.724210899457039,1916,1916.9579999999999
1917-01-01,True,1,31.0,122.4,9.9,1.7780924900650716,1917,1917.0420000000001
1917-02-01,True,2,28.0,135.3,10.4,1.9654152596479815,1917,1917.1229999999998
1917-03-01,True,3,31.0,149.5,10.9,1.9576977920918466,1917,1917.204
1917-04-01,True,4,30.0,156.8,11.2,2.04483088135262,1917,1917.2879999999998
1917-05-01,True,5,31.0,160.4,11.3,2.029539912902557,1917,1917.371
1917-06-01,True,6,30.0,167.9,11.6,2.1178605556866423,1917,1917.455
1917-07-01,True,7,31.0,174.7,11.8,2.119342563915944,1917,1917.5379999999998
1917-08-01,True,8,31.0,175.7,11.8,2.119342563915944,1917,1917.6229999999998
1917-09-01,True,9,30.0,173.6,11.8,2.1543753928536535,1917,1917.707
1917-10-01,True,10,31.0,172.5,11.7,2.1013820337132665,1917,1917.79
1917-11-01,True,11,30.0,170.3,11.6,2.1178605556866423,1917,1917.874
1917-12-01,True,12,31.0,163.8,11.4,2.047500443105234,1917,1917.9579999999999
1918-01-01,True,1,31.0,159.1,11.3,2.029539912902557,1918,1918.0420000000001
1918-02-01,True,2,28.0,154.6,11.1,2.097702825201211,1918,1918.1229999999998
1918-03-01,True,3,31.0,147.5,10.8,1.9397372618891693,1918,1918.204
1918-04-01,True,4,30.0,145.0,10.7,1.9535437884350924,1918,1918.2879999999998
1918-05-01,True,5,31.0,145.0,10.7,1.9217767316864915,1918,1918.371
1918-06-01,True,6,30.0,139.2,10.5,1.9170289512680814,1918,1918.455
1918-07-01,True,7,31.0,131.0,10.2,1.831974080673104,1918,1918.5379999999998
1918-08-01,True,8,31.0,128.6,10.1,1.8140135504704267,1918,1918.6229999999998
1918-09-01,True,9,30.0,129.2,10.1,1.8439992769340592,1918,1918.707
1918-10-01,True,10,31.0,126.9,10.0,1.7960530202677492,1918,1918.79
1918-11-01,True,11,30.0,125.7,10.0,1.8257418583505538,1918,1918.874
1918-12-01,True,12,31.0,130.0,10.2,1.831974080673104,1918,1918.9579999999999
1919-01-01,True,1,31.0,130.6,10.2,1.831974080673104,1919,1919.0420000000001
1919-02-01,True,2,28.0,125.4,10.0,1.889822365046136,1919,1919.1229999999998
1919-03-01,True,3,31.0,121.4,9.8,1.7601319598623943,1919,1919.204
1919-04-01,True,4,30.0,117.4,9.7,1.770969602600037,1919,1919.2879999999998
1919-05-01,True,5,31.0,112.3,9.5,1.7062503692543616,1919,1919.371
1919-06-01,True,6,30.0,107.7,9.3,1.697939928266015,1919,1919.455
1919-07-01,True,7,31.0,106.2,9.2,1.652368778646329,1919,1919.5379999999998
1919-08-01,True,8,31.0,104.6,9.1,1.6344082484436517,1919,1919.6229999999998
1919-09-01,True,9,30.0,103.1,9.1,1.6614250910990038,1919,1919.707
1919-10-01,True,10,31.0,100.8,9.0,1.6164477182409742,1919,1919.79
1919-11-01,True,11,30.0,94.4,8.7,1.5883954167649816,1919,1919.874
1919-12-01,True,12,31.0,85.6,8.3,1.4907240068222318,1919,1919.9579999999999
1920-01-01,True,1,31.0,78.0,7.9,1.418881886011522,1920,1920.0420000000001
1920-02-01,True,2,29.0,71.9,7.6,1.4112845701455943,1920,1920.124
1920-03-01,True,3,31.0,67.2,7.3,1.311118704795457,1920,1920.2060000000001
1920-04-01,True,4,30.0,65.7,7.2,1.3145341380123987,1920,1920.29
1920-05-01,True,5,31.0,64.4,7.2,1.2931581745927794,1920,1920.3729999999998
1920-06-01,True,6,30.0,63.1,7.1,1.296276719428893,1920,1920.4560000000001
1920-07-01,True,7,31.0,61.3,7.0,1.2572371141874243,1920,1920.54
1920-08-01,True,8,31.0,58.2,6.8,1.2213160537820693,1920,1920.624
1920-09-01,True,9,30.0,53.4,6.5,1.18673220792786,1920,1920.7079999999999
1920-10-01,True,10,31.0,51.6,6.4,1.1494739329713595,1920,1920.7910000000002
1920-11-01,True,11,30.0,52.1,6.5,1.18673220792786,1920,1920.874
1920-12-01,True,12,31.0,51.0,6.4,1.1494739329713595,1920,1920.9579999999999
1921-01-01,True,1,31.0,51.6,6.4,1.1494739329713595,1921,1921.0420000000001
1921-02-01,True,2,28.0,52.9,6.5,1.2283845372799884,1921,1921.1229999999998
1921-03-01,True,3,31.0,51.8,6.4,1.1494739329713595,1921,1921.204
1921-04-01,True,4,30.0,48.3,6.2,1.1319599521773434,1921,1921.2879999999998
1921-05-01,True,5,31.0,45.5,6.0,1.0776318121606494,1921,1921.371
1921-06-01,True,6,30.0,44.2,6.0,1.0954451150103321,1921,1921.455
1921-07-01,True,7,31.0,42.2,5.8,1.0417107517552944,1921,1921.5379999999998
1921-08-01,True,8,31.0,40.7,5.7,1.023750221552617,1921,1921.6229999999998
1921-09-01,True,9,30.0,42.5,5.9,1.0771876964268268,1921,1921.707
1921-10-01,True,10,31.0,42.9,5.9,1.059671281957972,1921,1921.79
1921-11-01,True,11,30.0,40.5,5.7,1.0406728592598156,1921,1921.874
1921-12-01,True,12,31.0,37.6,5.5,0.987829161147262,1921,1921.9579999999999
1922-01-01,True,1,31.0,33.5,5.2,0.9339475705392296,1922,1922.0420000000001
1922-02-01,True,2,28.0,30.2,5.0,0.944911182523068,1922,1922.1229999999998
1922-03-01,True,3,31.0,28.2,4.9,0.8800659799311972,1922,1922.204
1922-04-01,True,4,30.0,26.4,4.7,0.8580986734247603,1922,1922.2879999999998
1922-05-01,True,5,31.0,24.9,4.6,0.8261843893231645,1922,1922.371
1922-06-01,True,6,30.0,24.0,4.5,0.8215838362577491,1922,1922.455
1922-07-01,True,7,31.0,23.2,4.5,0.8082238591204871,1922,1922.5379999999998
1922-08-01,True,8,31.0,21.0,4.3,0.7723027987151321,1922,1922.6229999999998
1922-09-01,True,9,30.0,15.7,3.8,0.6937819061732103,1922,1922.707
1922-10-01,True,10,31.0,11.8,3.4,0.6106580268910347,1922,1922.79
1922-11-01,True,11,30.0,11.1,3.3,0.6024948132556827,1922,1922.874
1922-12-01,True,12,31.0,11.0,3.3,0.5926974966883571,1922,1922.9579999999999
1923-01-01,True,1,31.0,10.7,3.3,0.5926974966883571,1923,1923.0420000000001
1923-02-01,True,2,28.0,9.8,3.2,0.6047431568147635,1923,1923.1229999999998
1923-03-01,True,3,31.0,10.0,3.2,0.5747369664856797,1923,1923.204
1923-04-01,True,4,30.0,10.9,3.3,0.6024948132556827,1923,1923.2879999999998
1923-05-01,True,5,31.0,11.5,3.3,0.5926974966883571,1923,1923.371
1923-06-01,True,6,30.0,10.7,3.3,0.6024948132556827,1923,1923.455
1923-07-01,True,7,31.0,9.4,3.1,0.5567764362830022,1923,1923.5379999999998
1923-08-01,True,8,31.0,9.4,3.1,0.5567764362830022,1923,1923.6229999999998
1923-09-01,True,9,30.0,9.5,3.1,0.5659799760886717,1923,1923.707
1923-10-01,True,10,31.0,9.8,3.2,0.5747369664856797,1923,1923.79
1923-11-01,True,11,30.0,11.3,3.4,0.6207522318391883,1923,1923.874
1923-12-01,True,12,31.0,13.6,3.6,0.6465790872963897,1923,1923.9579999999999
1924-01-01,True,1,31.0,16.3,3.9,0.7004606779044221,1924,1924.0420000000001
1924-02-01,True,2,29.0,19.3,4.1,0.7613508865259127,1924,1924.124
1924-03-01,True,3,31.0,21.5,4.3,0.7723027987151321,1924,1924.2060000000001
1924-04-01,True,4,30.0,23.3,4.5,0.8215838362577491,1924,1924.29
1924-05-01,True,5,31.0,25.1,4.6,0.8261843893231645,1924,1924.3729999999998
1924-06-01,True,6,30.0,26.9,4.8,0.8763560920082657,1924,1924.4560000000001
1924-07-01,True,7,31.0,28.2,4.9,0.8800659799311972,1924,1924.54
1924-08-01,True,8,31.0,29.8,5.0,0.8980265101338746,1924,1924.624
1924-09-01,True,9,30.0,32.2,5.2,0.949385766342288,1924,1924.7079999999999
1924-10-01,True,10,31.0,34.7,5.3,0.951908100741907,1924,1924.7910000000002
1924-11-01,True,11,30.0,37.7,5.5,1.0041580220928046,1924,1924.874
1924-12-01,True,12,31.0,40.8,5.7,1.023750221552617,1924,1924.9579999999999
1925-01-01,True,1,31.0,43.2,5.9,1.059671281957972,1925,1925.0420000000001
1925-02-01,True,2,28.0,45.2,6.0,1.1338934190276817,1925,1925.1229999999998
1925-03-01,True,3,31.0,48.9,6.3,1.131513402768682,1925,1925.204
1925-04-01,True,4,30.0,54.4,6.6,1.2049896265113653,1925,1925.2879999999998
1925-05-01,True,5,31.0,59.9,6.9,1.239276583984747,1925,1925.371
1925-06-01,True,6,30.0,68.2,7.4,1.3510489751794097,1925,1925.455
1925-07-01,True,7,31.0,78.5,7.9,1.418881886011522,1925,1925.5379999999998
1925-08-01,True,8,31.0,86.3,8.3,1.4907240068222318,1925,1925.6229999999998
1925-09-01,True,9,30.0,92.6,8.6,1.570137998181476,1925,1925.707
1925-10-01,True,10,31.0,96.2,8.7,1.5625661276329417,1925,1925.79
1925-11-01,True,11,30.0,98.2,8.8,1.6066528353484875,1925,1925.874
1925-12-01,True,12,31.0,101.4,9.0,1.6164477182409742,1925,1925.9579999999999
1926-01-01,True,1,31.0,104.2,9.1,1.6344082484436517,1926,1926.0420000000001
1926-02-01,True,2,28.0,106.8,9.2,1.7386365758424451,1926,1926.1229999999998
1926-03-01,True,3,31.0,108.5,9.3,1.6703293088490068,1926,1926.204
1926-04-01,True,4,30.0,108.7,9.3,1.697939928266015,1926,1926.2879999999998
