,definitive,month,n_obs,ssn,std,std_error,year,year_fraction
1890-07-01,True,7,31.0,19.3,5.1,0.915987040336552,1890,1890.5379999999998
1890-08-01,True,8,31.0,14.2,4.4,0.7902633289178097,1890,1890.6229999999998
1890-09-01,True,9,30.0,28.6,6.0,1.0954451150103321,1890,1890.707
1890-10-01,True,10,31.0,18.6,5.0,0.8980265101338746,1890,1890.79
1890-11-01,True,11,30.0,15.9,4.7,0.8580986734247603,1890,1890.874
1890-12-01,True,12,31.0,13.1,4.2,0.7543422685124547,1890,1890.9579999999999
1891-01-01,True,1,31.0,22.5,5.5,0.987829161147262,1891,1891.0420000000001
1891-02-01,True,2,28.0,36.9,6.9,1.303977431881834,1891,1891.1229999999998
1891-03-01,True,3,31.0,17.2,4.7,0.8441449195258421,1891,1891.204
1891-04-01,True,4,30.0,34.2,6.6,1.2049896265113653,1891,1891.2879999999998
1891-05-01,True,5,31.0,68.5,9.3,1.6703293088490068,1891,1891.371
1891-06-01,True,6,30.0,80.4,10.1,1.8439992769340592,1891,1891.455
1891-07-01,True,7,31.0,98.0,11.1,1.9936188524972014,1891,1891.5379999999998
1891-08-01,True,8,31.0,55.1,8.3,1.4907240068222318,1891,1891.6229999999998
1891-09-01,True,9,30.0,89.7,10.7,1.9535437884350924,1891,1891.707
1891-10-01,True,10,31.0,86.0,10.4,1.8678951410784592,1891,1891.79
1891-11-01,True,11,30.0,69.8,9.4,1.7161973468495206,1891,1891.874
1891-12-01,True,12,31.0,54.3,8.3,1.4907240068222318,1891,1891.9579999999999
1892-01-01,True,1,31.0,115.2,12.1,2.1732241545239765,1892,1892.0420000000001
1892-02-01,True,2,29.0,126.1,12.6,2.3397612610308536,1892,1892.124
1892-03-01,True,3,31.0,83.3,10.3,1.8499346108757817,1892,1892.2060000000001
1892-04-01,True,4,30.0,116.0,12.1,2.20914764860417,1892,1892.29
1892-05-01,True,5,31.0,132.7,12.9,2.3169083961453962,1892,1892.3729999999998
1892-06-01,True,6,30.0,127.3,12.7,2.318692160105203,1892,1892.4560000000001
1892-07-01,True,7,31.0,127.6,12.7,2.280987335740041,1892,1892.54
1892-08-01,True,8,31.0,169.0,14.6,2.622237409590914,1892,1892.624
1892-09-01,True,9,30.0,104.7,11.5,2.099603137103137,1892,1892.7079999999999
1892-10-01,True,10,31.0,117.5,12.2,2.191184684726654,1892,1892.7910000000002
1892-11-01,True,11,30.0,108.9,11.7,2.1361179742701477,1892,1892.874
1892-12-01,True,12,31.0,131.0,12.9,2.3169083961453962,1892,1892.9579999999999
1893-01-01,True,1,31.0,125.0,10.0,1.7960530202677492,1893,1893.0420000000001
1893-02-01,True,2,28.0,121.6,9.8,1.8520259177452134,1893,1893.1229999999998
1893-03-01,True,3,31.0,109.5,9.3,1.6703293088490068,1893,1893.204
1893-04-01,True,4,30.0,146.8,10.8,1.9718012070185982,1893,1893.2879999999998
1893-05-01,True,5,31.0,141.3,10.6,1.903816201483814,1893,1893.371
1893-06-01,True,6,30.0,149.8,10.9,1.9900586256021036,1893,1893.455
1893-07-01,True,7,31.0,147.6,10.9,1.9576977920918466,1893,1893.5379999999998
1893-08-01,True,8,31.0,215.4,13.1,2.3528294565507513,1893,1893.6229999999998
1893-09-01,True,9,30.0,129.9,10.2,1.8622566955175646,1893,1893.707
1893-10-01,True,10,31.0,133.3,10.3,1.8499346108757817,1893,1893.79
1893-11-01,True,11,30.0,125.2,10.0,1.8257418583505538,1893,1893.874
1893-12-01,True,12,31.0,156.4,11.2,2.011579382699879,1893,1893.9579999999999
1894-01-01,True,1,31.0,138.6,10.5,1.8858556712811365,1894,1894.0420000000001
1894-02-01,True,2,28.0,141.0,10.6,2.003211706948904,1894,1894.1229999999998
1894-03-01,True,3,31.0,87.1,8.3,1.4907240068222318,1894,1894.204
1894-04-01,True,4,30.0,136.0,10.4,1.898771532684576,1894,1894.2879999999998
1894-05-01,True,5,31.0,168.7,11.6,2.0834215035105887,1894,1894.371
1894-06-01,True,6,30.0,164.8,11.5,2.099603137103137,1894,1894.455
1894-07-01,True,7,31.0,176.7,11.9,2.1373030941186215,1894,1894.5379999999998
1894-08-01,True,8,31.0,117.1,9.6,1.724210899457039,1894,1894.6229999999998
1894-09-01,True,9,30.0,110.0,9.4,1.7161973468495206,1894,1894.707
1894-10-01,True,10,31.0,125.7,10.0,1.7960530202677492,1894,1894.79
1894-11-01,True,11,30.0,94.3,8.7,1.5883954167649816,1894,1894.874
1894-12-01,True,12,31.0,100.1,8.9,1.5984871880382967,1894,1894.9579999999999
1895-01-01,True,1,31.0,105.4,9.2,1.652368778646329,1895,1895.0420000000001
1895-02-01,True,2,28.0,112.0,9.4,1.776433023143368,1895,1895.1229999999998
1895-03-01,True,3,31.0,101.6,9.0,1.6164477182409742,1895,1895.204
1895-04-01,True,4,30.0,128.2,10.1,1.8439992769340592,1895,1895.2879999999998
1895-05-01,True,5,31.0,112.5,9.4,1.6882898390516843,1895,1895.371
1895-06-01,True,6,30.0,119.1,9.7,1.770969602600037,1895,1895.455
1895-07-01,True,7,31.0,79.7,8.0,1.4368424162141993,1895,1895.5379999999998
1895-08-01,True,8,31.0,114.9,9.6,1.724210899457039,1895,1895.6229999999998
1895-09-01,True,9,30.0,96.1,8.8,1.6066528353484875,1895,1895.707
1895-10-01,True,10,31.0,113.2,9.5,1.7062503692543616,1895,1895.79
1895-11-01,True,11,30.0,78.6,7.9,1.4423360680969375,1895,1895.874
1895-12-01,True,12,31.0,117.9,9.7,1.7421714296597166,1895,1895.9579999999999
1896-01-01,True,1,31.0,48.4,6.2,1.1135528725660044,1896,1896.0420000000001
1896-02-01,True,2,29.0,95.7,8.7,1.6155494421403511,1896,1896.124
1896-03-01,True,3,31.0,86.5,8.3,1.4907240068222318,1896,1896.2060000000001
1896-04-01,True,4,30.0,73.0,7.6,1.3875638123464207,1896,1896.29
1896-05-01,True,5,31.0,46.1,6.1,1.095592342363327,1896,1896.3729999999998
1896-06-01,True,6,30.0,81.7,8.1,1.4788509052639485,1896,1896.4560000000001
1896-07-01,True,7,31.0,75.2,7.7,1.382960825606167,1896,1896.54
1896-08-01,True,8,31.0,45.4,6.0,1.0776318121606494,1896,1896.624
1896-09-01,True,9,30.0,102.2,9.0,1.6431676725154982,1896,1896.7079999999999
1896-10-01,True,10,31.0,47.9,6.2,1.1135528725660044,1896,1896.7910000000002
1896-11-01,True,11,30.0,63.3,7.1,1.296276719428893,1896,1896.874
1896-12-01,True,12,31.0,71.0,7.5,1.347039765200812,1896,1896.9579999999999
1897-01-01,True,1,31.0,67.6,7.3,1.311118704795457,1897,1897.0420000000001
1897-02-01,True,2,28.0,49.0,6.2,1.1716898663286044,1897,1897.1229999999998
1897-03-01,True,3,31.0,48.7,6.2,1.1135528725660044,1897,1897.204
1897-04-01,True,4,30.0,51.7,6.4,1.1684747893443543,1897,1897.2879999999998
1897-05-01,True,5,31.0,33.3,5.2,0.9339475705392296,1897,1897.371
1897-06-01,True,6,30.0,18.9,4.0,0.7302967433402214,1897,1897.455
1897-07-01,True,7,31.0,46.1,6.1,1.095592342363327,1897,1897.5379999999998
1897-08-01,True,8,31.0,36.4,5.4,0.9698686309445846,1897,1897.6229999999998
1897-09-01,True,9,30.0,80.4,8.0,1.4605934866804429,1897,1897.707
1897-10-01,True,10,31.0,23.9,4.5,0.8082238591204871,1897,1897.79
1897-11-01,True,11,30.0,14.0,3.5,0.6390096504226938,1897,1897.874
1897-12-01,True,12,31.0,55.5,6.7,1.203355523579392,1897,1897.9579999999999
1898-01-01,True,1,31.0,50.4,6.3,1.131513402768682,1898,1898.0420000000001
1898-02-01,True,2,28.0,60.7,7.0,1.3228756555322951,1898,1898.1229999999998
1898-03-01,True,3,31.0,63.9,7.2,1.2931581745927794,1898,1898.204
1898-04-01,True,4,30.0,24.2,4.5,0.8215838362577491,1898,1898.2879999999998
1898-05-01,True,5,31.0,43.0,5.9,1.059671281957972,1898,1898.371
1898-06-01,True,6,30.0,37.1,5.4,0.9859006035092991,1898,1898.455
1898-07-01,True,7,31.0,15.0,3.7,0.6645396174990672,1898,1898.5379999999998
1898-08-01,True,8,31.0,52.3,6.5,1.167434463174037,1898,1898.6229999999998
1898-09-01,True,9,30.0,58.1,6.8,1.2415044636783765,1898,1898.707
1898-10-01,True,10,31.0,57.1,6.8,1.2213160537820693,1898,1898.79
1898-11-01,True,11,30.0,51.6,6.4,1.1684747893443543,1898,1898.874
1898-12-01,True,12,31.0,21.1,4.2,0.7543422685124547,1898,1898.9579999999999
1899-01-01,True,1,31.0,32.4,5.1,0.915987040336552,1899,1899.0420000000001
1899-02-01,True,2,28.0,15.3,3.7,0.6992342750670704,1899,1899.1229999999998
1899-03-01,True,3,31.0,30.3,5.0,0.8980265101338746,1899,1899.204
1899-04-01,True,4,30.0,23.6,4.4,0.8033264176742437,1899,1899.2879999999998
1899-05-01,True,5,31.0,12.9,3.3,0.5926974966883571,1899,1899.371
1899-06-01,True,6,30.0,34.1,5.2,0.949385766342288,1899,1899.455
1899-07-01,True,7,31.0,22.5,4.4,0.7902633289178097,1899,1899.5379999999998
1899-08-01,True,8,31.0,4.9,2.6,0.4669737852696148,1899,1899.6229999999998
1899-09-01,True,9,30.0,14.0,3.5,0.6390096504226938,1899,1899.707
1899-10-01,True,10,31.0,21.7,4.4,0.7902633289178097,1899,1899.79
1899-11-01,True,11,30.0,13.0,3.4,0.6207522318391883,1899,1899.874
1899-12-01,True,12,31.0,17.6,3.9,0.7004606779044221,1899,1899.9579999999999
1900-01-01,True,1,31.0,15.7,3.7,0.6645396174990672,1900,1900.0420000000001
1900-02-01,True,2,28.0,22.8,4.5,0.8504200642707612,1900,1900.1229999999998
1900-03-01,True,3,31.0,14.4,3.6,0.6465790872963897,1900,1900.204
1900-04-01,True,4,30.0,26.8,4.6,0.8398412548412546,1900,1900.2879999999998
1900-05-01,True,5,31.0,25.3,4.6,0.8261843893231645,1900,1900.371
1900-06-01,True,6,30.0,20.1,4.2,0.7668115805072326,1900,1900.455
1900-07-01,True,7,31.0,13.9,3.6,0.6465790872963897,1900,1900.5379999999998
1900-08-01,True,8,31.0,7.1,2.9,0.5208553758776472,1900,1900.6229999999998
1900-09-01,True,9,30.0,13.9,3.6,0.6572670690061994,1900,1900.707
1900-10-01,True,10,31.0,21.6,4.3,0.7723027987151321,1900,1900.79
1900-11-01,True,11,30.0,7.5,2.9,0.5294651389216606,1900,1900.874
1900-12-01,True,12,31.0,0.5,2.0,0.3592106040535498,1900,1900.9579999999999
1901-01-01,True,1,31.0,0.4,2.0,0.3592106040535498,1901,1901.0420000000001
1901-02-01,True,2,28.0,4.0,2.4,0.4535573676110726,1901,1901.1229999999998
1901-03-01,True,3,31.0,7.4,3.0,0.5388159060803247,1901,1901.204
1901-04-01,True,4,30.0,0.0,2.0,0.3651483716701107,1901,1901.2879999999998
1901-05-01,True,5,31.0,17.0,4.0,0.7184212081070996,1901,1901.371
1901-06-01,True,6,30.0,9.7,3.1,0.5659799760886717,1901,1901.455
1901-07-01,True,7,31.0,1.2,2.1,0.37717113425622734,1901,1901.5379999999998
1901-08-01,True,8,31.0,1.7,2.2,0.39513166445890485,1901,1901.6229999999998
1901-09-01,True,9,30.0,0.9,2.1,0.3834057902536163,1901,1901.707
1901-10-01,True,10,31.0,6.3,2.8,0.5028948456749698,1901,1901.79
1901-11-01,True,11,30.0,6.4,2.7,0.49295030175464954,1901,1901.874
1901-12-01,True,12,31.0,0.0,2.0,0.3592106040535498,1901,1901.9579999999999
1902-01-01,True,1,31.0,9.3,3.2,0.5747369664856797,1902,1902.0420000000001
1902-02-01,True,2,28.0,0.0,2.0,0.3779644730092272,1902,1902.1229999999998
1902-03-01,True,3,31.0,20.7,4.3,0.7723027987151321,1902,1902.204
1902-04-01,True,4,30.0,0.0,2.0,0.3651483716701107,1902,1902.2879999999998
1902-05-01,True,5,31.0,4.7,2.5,0.4490132550669373,1902,1902.371
1902-06-01,True,6,30.0,2.4,2.3,0.4199206274206273,1902,1902.455
1902-07-01,True,7,31.0,1.5,2.2,0.39513166445890485,1902,1902.5379999999998
1902-08-01,True,8,31.0,3.8,2.4,0.4310527248642598,1902,1902.6229999999998
1902-09-01,True,9,30.0,12.6,3.5,0.6390096504226938,1902,1902.707
1902-10-01,True,10,31.0,27.2,4.7,0.8441449195258421,1902,1902.79
1902-11-01,True,11,30.0,17.2,4.0,0.7302967433402214,1902,1902.874
1902-12-01,True,12,31.0,1.8,2.2,0.39513166445890485,1902,1902.9579999999999
1903-01-01,True,1,31.0,13.9,3.5,0.6286185570937122,1903,1903.0420000000001
1903-02-01,True,2,28.0,28.4,4.8,0.9071147352221453,1903,1903.1229999999998
1903-03-01,True,3,31.0,22.5,4.4,0.7902633289178097,1903,1903.204
1903-04-01,True,4,30.0,43.5,5.9,1.0771876964268268,1903,1903.2879999999998
1903-05-01,True,5,31.0,24.3,4.5,0.8082238591204871,1903,1903.371
1903-06-01,True,6,30.0,27.2,4.7,0.8580986734247603,1903,1903.455
1903-07-01,True,7,31.0,46.4,6.1,1.095592342363327,1903,1903.5379999999998
1903-08-01,True,8,31.0,48.0,6.2,1.1135528725660044,1903,1903.6229999999998
1903-09-01,True,9,30.0,18.5,4.0,0.7302967433402214,1903,1903.707
1903-10-01,True,10,31.0,64.8,7.2,1.2931581745927794,1903,1903.79
1903-11-01,True,11,30.0,74.2,7.7,1.4058212309299263,1903,1903.874
1903-12-01,True,12,31.0,76.2,7.8,1.4009213558088442,1903,1903.9579999999999
1904-01-01,True,1,31.0,52.6,6.5,1.167434463174037,1904,1904.0420000000001
1904-02-01,True,2,29.0,40.8,5.7,1.0584634276091958,1904,1904.124
1904-03-01,True,3,31.0,61.9,7.0,1.2572371141874243,1904,1904.2060000000001
1904-04-01,True,4,30.0,71.6,7.6,1.3875638123464207,1904,1904.29
1904-05-01,True,5,31.0,65.7,7.2,1.2931581745927794,1904,1904.3729999999998
1904-06-01,True,6,30.0,69.8,7.5,1.3693063937629153,1904,1904.4560000000001
1904-07-01,True,7,31.0,84.3,8.2,1.472763476619554,1904,1904.54
1904-08-01,True,8,31.0,97.1,8.8,1.5805266578356194,1904,1904.624
1904-09-01,True,9,30.0,50.2,6.3,1.1502173707608487,1904,1904.7079999999999
1904-10-01,True,10,31.0,90.4,8.5,1.5266450672275869,1904,1904.7910000000002
1904-11-01,True,11,30.0,63.4,7.1,1.296276719428893,1904,1904.874
1904-12-01,True,12,31.0,91.1,8.5,1.5266450672275869,1904,1904.9579999999999
1905-01-01,True,1,31.0,91.2,8.5,1.5266450672275869,1905,1905.0420000000001
1905-02-01,True,2,28.0,143.0,10.7,2.0221099305993655,1905,1905.1229999999998
1905-03-01,True,3,31.0,94.3,8.7,1.5625661276329417,1905,1905.204
1905-04-01,True,4,30.0,65.5,7.2,1.3145341380123987,1905,1905.2879999999998
1905-05-01,True,5,31.0,79.9,8.0,1.4368424162141993,1905,1905.371
1905-06-01,True,6,30.0,81.6,8.1,1.4788509052639485,1905,1905.455
1905-07-01,True,7,31.0,121.6,9.8,1.7601319598623943,1905,1905.5379999999998
1905-08-01,True,8,31.0,98.1,8.8,1.5805266578356194,1905,1905.6229999999998
1905-09-01,True,9,30.0,91.8,8.5,1.5518805795979707,1905,1905.707
1905-10-01,True,10,31.0,131.2,10.2,1.831974080673104,1905,1905.79
1905-11-01,True,11,30.0,178.7,11.9,2.172632811437159,1905,1905.874
1905-12-01,True,12,31.0,92.5,8.6,1.5446055974302642,1905,1905.9579999999999
1906-01-01,True,1,31.0,75.8,7.8,1.4009213558088442,1906,1906.0420000000001
1906-02-01,True,2,28.0,52.3,6.5,1.2283845372799884,1906,1906.1229999999998
1906-03-01,True,3,31.0,107.4,9.2,1.652368778646329,1906,1906.204
1906-04-01,True,4,30.0,92.2,8.6,1.570137998181476,1906,1906.2879999999998
1906-05-01,True,5,31.0,96.2,8.7,1.5625661276329417,1906,1906.371
1906-06-01,True,6,30.0,105.3,9.2,1.6796825096825092,1906,1906.455
1906-07-01,True,7,31.0,172.7,11.7,2.1013820337132665,1906,1906.5379999999998
1906-08-01,True,8,31.0,79.6,8.0,1.4368424162141993,1906,1906.6229999999998
1906-09-01,True,9,30.0,93.5,8.6,1.570137998181476,1906,1906.707
1906-10-01,True,10,31.0,29.7,4.9,0.8800659799311972,1906,1906.79
1906-11-01,True,11,30.0,64.8,7.2,1.3145341380123987,1906,1906.874
1906-12-01,True,12,31.0,108.0,9.3,1.6703293088490068,1906,1906.9579999999999
1907-01-01,True,1,31.0,127.4,10.1,1.8140135504704267,1907,1907.0420000000001
1907-02-01,True,2,28.0,180.3,12.0,2.2677868380553634,1907,1907.1229999999998
1907-03-01,True,3,31.0,101.1,9.0,1.6164477182409742,1907,1907.204
1907-04-01,True,4,30.0,87.6,8.4,1.5336231610144653,1907,1907.2879999999998
1907-05-01,True,5,31.0,71.4,7.5,1.347039765200812,1907,1907.371
1907-06-01,True,6,30.0,67.2,7.3,1.332791556595904,1907,1907.455
1907-07-01,True,7,31.0,82.9,8.1,1.4548029464168768,1907,1907.5379999999998
1907-08-01,True,8,31.0,90.5,8.5,1.5266450672275869,1907,1907.6229999999998
1907-09-01,True,9,30.0,141.7,10.6,1.9352863698515868,1907,1907.707
1907-10-01,True,10,31.0,109.1,9.3,1.6703293088490068,1907,1907.79
1907-11-01,True,11,30.0,102.5,9.0,1.6431676725154982,1907,1907.874
1907-12-01,True,12,31.0,78.9,7.9,1.418881886011522,1907,1907.9579999999999
1908-01-01,True,1,31.0,65.4,7.2,1.2931581745927794,1908,1908.0420000000001
1908-02-01,True,2,29.0,56.6,6.7,1.2441587657862476,1908,1908.124
1908-03-01,True,3,31.0,47.9,6.2,1.1135528725660044,1908,1908.2060000000001
1908-04-01,True,4,30.0,96.1,8.7,1.5883954167649816,1908,1908.29
1908-05-01,True,5,31.0,68.0,7.4,1.3290792349981344,1908,1908.3729999999998
1908-06-01,True,6,30.0,80.2,8.0,1.4605934866804429,1908,1908.4560000000001
1908-07-01,True,7,31.0,65.8,7.2,1.2931581745927794,1908,1908.54
1908-08-01,True,8,31.0,150.9,11.0,1.975658322294524,1908,1908.624
1908-09-01,True,9,30.0,144.9,10.7,1.9535437884350924,1908,1908.7079999999999
1908-10-01,True,10,31.0,53.9,6.6,1.1853949933767143,1908,1908.7910000000002
1908-11-01,True,11,30.0,75.9,7.8,1.4240786495134319,1908,1908.874
1908-12-01,True,12,31.0,65.9,7.2,1.2931581745927794,1908,1908.9579999999999
1909-01-01,True,1,31.0,94.6,8.7,1.5625661276329417,1909,1909.0420000000001
1909-02-01,True,2,28.0,77.6,7.9,1.4929596683864474,1909,1909.1229999999998
1909-03-01,True,3,31.0,110.5,9.4,1.6882898390516843,1909,1909.204
1909-04-01,True,4,30.0,53.7,6.5,1.18673220792786,1909,1909.2879999999998
1909-05-01,True,5,31.0,60.0,6.9,1.239276583984747,1909,1909.371
1909-06-01,True,6,30.0,37.8,5.5,1.0041580220928046,1909,1909.455
1909-07-01,True,7,31.0,59.6,6.9,1.239276583984747,1909,1909.5379999999998
1909-08-01,True,8,31.0,38.5,5.5,0.987829161147262,1909,1909.6229999999998
1909-09-01,True,9,30.0,64.7,7.2,1.3145341380123987,1909,1909.707
1909-10-01,True,10,31.0,97.4,8.8,1.5805266578356194,1909,1909.79
1909-11-01,True,11,30.0,93.0,8.6,1.570137998181476,1909,1909.874
1909-12-01,True,12,31.0,90.2,8.5,1.5266450672275869,1909,1909.9579999999999
1910-01-01,True,1,31.0,44.0,5.9,1.059671281957972,1910,1910.0420000000001
1910-02-01,True,2,28.0,52.5,6.5,1.2283845372799884,1910,1910.1229999999998
1910-03-01,True,3,31.0,35.7,5.3,0.951908100741907,1910,1910.204
1910-04-01,True,4,30.0,14.1,3.5,0.6390096504226938,1910,1910.2879999999998
1910-05-01,True,5,31.0,36.9,5.4,0.9698686309445846,1910,1910.371
1910-06-01,True,6,30.0,20.5,4.1,0.7485541619237269,1910,1910.455
1910-07-01,True,7,31.0,23.5,4.4,0.7902633289178097,1910,1910.5379999999998
1910-08-01,True,8,31.0,19.3,4.1,0.736381738309777,1910,1910.6229999999998
1910-09-01,True,9,30.0,43.7,5.9,1.0771876964268268,1910,1910.707
1910-10-01,True,10,31.0,63.9,7.1,1.2751976443901019,1910,1910.79
1910-11-01,True,11,30.0,8.3,3.0,0.5477225575051661,1910,1910.874
1910-12-01,True,12,31.0,9.6,3.1,0.5567764362830022,1910,1910.9579999999999
1911-01-01,True,1,31.0,5.6,2.6,0.4669737852696148,1911,1911.0420000000001
1911-02-01,True,2,28.0,15.0,3.7,0.6992342750670704,1911,1911.1229999999998
1911-03-01,True,3,31.0,13.0,3.5,0.6286185570937122,1911,1911.204
1911-04-01,True,4,30.0,27.6,4.7,0.8580986734247603,1911,1911.2879999999998
1911-05-01,True,5,31.0,15.1,3.7,0.6645396174990672,1911,1911.371
1911-06-01,True,6,30.0,3.7,2.4,0.43817804600413285,1911,1911.455
1911-07-01,True,7,31.0,5.9,2.7,0.4849343154722923,1911,1911.5379999999998
1911-08-01,True,8,31.0,6.7,2.7,0.4849343154722923,1911,1911.6229999999998
1911-09-01,True,9,30.0,6.7,2.8,0.511207720338155,1911,1911.707
1911-10-01,True,10,31.0,4.5,2.5,0.4490132550669373,1911,1911.79
1911-11-01,True,11,30.0,7.0,2.7,0.49295030175464954,1911,1911.874
1911-12-01,True,12,31.0,3.7,2.4,0.4310527248642598,1911,1911.9579999999999
1912-01-01,True,1,31.0,0.4,2.1,0.37717113425622734,1912,1912.0420000000001
1912-02-01,True,2,29.0,0.0,2.0,0.3713906763541037,1912,1912.124
1912-03-01,True,3,31.0,8.2,2.9,0.5208553758776472,1912,1912.2060000000001
1912-04-01,True,4,30.0,7.6,3.0,0.5477225575051661,1912,1912.29
1912-05-01,True,5,31.0,7.4,2.8,0.5028948456749698,1912,1912.3729999999998
1912-06-01,True,6,30.0,6.9,2.7,0.49295030175464954,1912,1912.4560000000001
1912-07-01,True,7,31.0,4.9,2.6,0.4669737852696148,1912,1912.54
1912-08-01,True,8,31.0,0.5,2.1,0.37717113425622734,1912,1912.624
1912-09-01,True,9,30.0,15.9,3.7,0.6755244875897048,1912,1912.7079999999999
1912-10-01,True,10,31.0,7.6,3.0,0.5388159060803247,1912,1912.7910000000002
1912-11-01,True,11,30.0,1.9,2.3,0.4199206274206273,1912,1912.874
1912-12-01,True,12,31.0,10.6,3.3,0.5926974966883571,1912,1912.9579999999999
1913-01-01,True,1,31.0,3.8,2.4,0.4310527248642598,1913,1913.0420000000001
1913-02-01,True,2,28.0,4.8,2.6,0.49135381491199537,1913,1913.1229999999998
1913-03-01,True,3,31.0,0.8,2.1,0.37717113425622734,1913,1913.204
1913-04-01,True,4,30.0,1.6,2.2,0.40166320883712187,1913,1913.2879999999998
1913-05-01,True,5,31.0,0.0,2.0,0.3592106040535498,1913,1913.371
1913-06-01,True,6,30.0,0.0,2.0,0.3651483716701107,1913,1913.455
1913-07-01,True,7,31.0,2.9,2.4,0.4310527248642598,1913,1913.5379999999998
1913-08-01,True,8,31.0,0.4,2.0,0.3592106040535498,1913,1913.6229999999998
1913-09-01,True,9,30.0,2.0,2.3,0.4199206274206273,1913,1913.707
1913-10-01,True,10,31.0,5.2,2.6,0.4669737852696148,1913,1913.79
1913-11-01,True,11,30.0,1.2,2.1,0.3834057902536163,1913,1913.874
1913-12-01,True,12,31.0,6.3,2.8,0.5028948456749698,1913,1913.9579999999999
1914-01-01,True,1,31.0,4.7,2.6,0.4669737852696148,1914,1914.0420000000001
1914-02-01,True,2,28.0,4.4,2.5,0.472455591261534,1914,1914.1229999999998
1914-03-01,True,3,31.0,5.3,2.6,0.4669737852696148,1914,1914.204
1914-04-01,True,4,30.0,28.9,4.8,0.8763560920082657,1914,1914.2879999999998
1914-05-01,True,5,31.0,8.7,3.1,0.5567764362830022,1914,1914.371
1914-06-01,True,6,30.0,19.1,4.1,0.7485541619237269,1914,1914.455
1914-07-01,True,7,31.0,9.1,3.0,0.5388159060803247,1914,1914.5379999999998
1914-08-01,True,8,31.0,12.9,3.5,0.6286185570937122,1914,1914.6229999999998
1914-09-01,True,9,30.0,21.2,4.2,0.7668115805072326,1914,1914.707
1914-10-01,True,10,31.0,13.7,3.5,0.6286185570937122,1914,1914.79
1914-11-01,True,11,30.0,27.3,4.7,0.8580986734247603,1914,1914.874
1914-12-01,True,12,31.0,37.3,5.4,0.9698686309445846,1914,1914.9579999999999
1915-01-01,True,1,31.0,38.5,5.5,0.987829161147262,1915,1915.0420000000001
1915-02-01,True,2,28.0,70.4,7.5,1.417366773784602,1915,1915.1229999999998
1915-03-01,True,3,31.0,64.8,7.2,1.2931581745927794,1915,1915.204
1915-04-01,True,4,30.0,68.9,7.4,1.3510489751794097,1915,1915.2879999999998
1915-05-01,True,5,31.0,55.1,6.7,1.203355523579392,1915,1915.371
1915-06-01,True,6,30.0,114.7,9.5,1.734454765433026,1915,1915.455
1915-07-01,True,7,31.0,119.4,9.7,1.7421714296597166,1915,1915.5379999999998
1915-08-01,True,8,31.0,116.0,9.6,1.724210899457039,1915,1915.6229999999998
1915-09-01,True,9,30.0,82.4,8.1,1.4788509052639485,1915,1915.707
1915-10-01,True,10,31.0,89.1,8.4,1.5086845370249093,1915,1915.79
1915-11-01,True,11,30.0,70.9,7.5,1.3693063937629153,1915,1915.874
1915-12-01,True,12,31.0,57.5,6.8,1.2213160537820693,1915,1915.9579999999999
1916-01-01,True,1,31.0,75.5,7.8,1.4009213558088442,1916,1916.0420000000001
1916-02-01,True,2,29.0,92.4,8.6,1.5969799083226461,1916,1916.124
1916-03-01,True,3,31.0,111.7,9.4,1.6882898390516843,1916,1916.2060000000001
1916-04-01,True,4,30.0,119.8,9.8,1.7892270211835428,1916,1916.29
1916-05-01,True,5,31.0,124.0,9.9,1.7780924900650716,1916,1916.3729999999998
1916-06-01,True,6,30.0,112.9,9.5,1.734454765433026,1916,1916.4560000000001
1916-07-01,True,7,31.0,89.3,8.4,1.5086845370249093,1916,1916.54
1916-08-01,True,8,31.0,58.6,6.9,1.239276583984747,1916,1916.624
1916-09-01,True,9,30.0,75.1,7.7,1.4058212309299263,1916,1916.7079999999999
1916-10-01,True,10,31.0,84.5,8.2,1.472763476619554,1916,1916.7910000000002
1916-11-01,True,11,30.0,109.5,9.3,1.697939928266015,1916,1916.874
1916-12-01,True,12,31.0,88.3,8.4,1.5086845370249093,1916,1916.9579999999999
1917-01-01,True,1,31.0,124.5,10.0,1.7960530202677492,1917,1917.0420000000001
1917-02-01,True,2,28.0,119.9,9.8,1.8520259177452134,1917,1917.1229999999998
1917-03-01,True,3,31.0,158.0,11.2,2.011579382699879,1917,1917.204
1917-04-01,True,4,30.0,124.6,10.0,1.8257418583505538,1917,1917.2879999999998
1917-05-01,True,5,31.0,190.2,12.3,2.2091452149293316,1917,1917.371
1917-06-01,True,6,30.0,191.4,12.3,2.2456624857711813,1917,1917.455
1917-07-01,True,7,31.0,199.7,12.6,2.263026805537364,1917,1917.5379999999998
1917-08-01,True,8,31.0,257.7,14.3,2.5683558189828815,1917,1917.6229999999998
1917-09-01,True,9,30.0,215.6,13.1,2.3917218344392253,1917,1917.707
1917-10-01,True,10,31.0,120.3,9.8,1.7601319598623943,1917,1917.79
1917-11-01,True,11,30.0,160.7,11.3,2.0630882999361257,1917,1917.874
1917-12-01,True,12,31.0,215.5,13.1,2.3528294565507513,1917,1917.9579999999999
1918-01-01,True,1,31.0,160.0,11.3,2.029539912902557,1918,1918.0420000000001
1918-02-01,True,2,28.0,108.7,9.3,1.7575347994929067,1918,1918.1229999999998
1918-03-01,True,3,31.0,120.4,9.8,1.7601319598623943,1918,1918.204
